total_return,cagr,annual_vol,sharpe,sortino,calmar,max_drawdown,hit_rate,turnover_annual,avg_exposure,skew,kurtosis,n_trades,y,x,half_life,pvalue,correlation
0.42921065511882417,2.3323921438668105,0.17158828445225816,7.101018360589527,5.504430694682355,115.40088812242207,-0.02021121485124544,0.1296652558676414,242.5846153846154,0.22653846153846155,2.00649405006564,35.86589921815057,144,SOL/USDT,LTC/USDT,8.7,0.0001,0.973
0.3801647234579222,1.9623813916834436,0.18236457978772005,6.046285237231986,5.782671362179018,62.39246175310257,-0.03145221933138198,0.15775298191612158,256.0615384615385,0.30346153846153845,2.479157821392793,30.354300308322593,152,LTC/USDT,AVAX/USDT,10.5,0.0454,0.96
0.3689640008432933,1.8821264391648018,0.18997479653580443,5.667118670764685,4.556437712315459,32.891257491732446,-0.057222696324027544,0.13351288957291266,320.0769230769231,0.2561538461538462,0.7989175196236982,19.61293677598355,190,SUI/USDT,AVAX/USDT,25.3,0.023,0.95
0.3653146363819366,1.856311961131086,0.19305268428395206,5.533061041580578,5.094946697771137,65.85575919947752,-0.028187541738123545,0.1504424778761062,235.84615384615387,0.295,1.8787548775171223,22.6864697439712,140,XRP/USDT,LTC/USDT,18.3,0.0044,0.943
2.6326642134122302,76.3133373052624,0.953557679489876,5.034280353865152,2.9199266755452027,466.9162262214393,-0.1634411764243766,0.09041939207387456,229.1076923076923,0.3296153846153846,1.3762327320872947,65.3172885267258,136,TROLL/USDT,ONDO/USDT,33.8,0.0201,0.782
0.6076569386001929,3.9542780616091022,0.3308740597054275,5.00052612482523,5.000087863633951,35.629919639173174,-0.11098195285463364,0.21315890727202771,279.6461538461538,0.40884615384615386,4.656448105018029,117.62770782101356,166,DOGE/USDT,FLOKI/USDT,13.8,0.0135,0.929
0.29194739349698695,1.3711210027470222,0.19256023213616563,4.579895317503841,4.3338116155065975,26.039377733917334,-0.05265567467693677,0.17275875336667948,242.5846153846154,0.3330769230769231,1.229719334804712,18.742708680835342,144,SOL/USDT,AVAX/USDT,21.7,0.0007,0.958
0.4003358367533518,2.1108538462583186,0.3350417733003435,3.554788529945833,3.4579881116403395,32.642588481400196,-0.06466563910705447,0.20084647941515968,208.8923076923077,0.40923076923076923,0.5247674436913652,10.957491558202774,124,ADA/USDT,AAVE/USDT,31.8,0.0296,0.901
0.4998986684272415,2.9212224076753412,0.5099149078588898,2.9325124710786947,2.67076000244469,22.801211598671493,-0.1281169816364296,0.17237398999615236,117.92307692307693,0.33884615384615385,2.520324103166513,38.63239761551831,70,IOTA/USDT,HYPE/USDT,32.2,0.0134,-0.795
0.15682277861654725,0.6339643319439934,0.19924921026369172,2.5638799112386956,2.4356366964706697,12.142913151089294,-0.05220858652745308,0.20507887649095807,178.56923076923076,0.3992307692307692,0.4937120726536307,12.724449695113224,106,BNB/USDT,AVAX/USDT,40.9,0.0172,0.92
0.07648847301744066,0.28200139074810604,0.13037059767165857,1.970759979576399,1.5604640735214423,7.343434212278013,-0.038401840691458466,0.16891111966140823,144.87692307692308,0.33384615384615385,-1.0293086860626084,39.66188897079355,86,SOL/USDT,BNB/USDT,32.0,0.0015,0.979
0.036144956136194395,0.12713327627614324,0.1825249664808538,0.7469576360446737,0.623770684943959,1.6345391518852859,-0.07777927872177737,0.19545979222777993,283.0153846153846,0.3892307692307692,-0.3788584648915968,26.074785513735954,168,XRP/USDT,BNB/USDT,42.6,0.0375,0.951
-0.006618249645315766,-0.022132534408548676,0.4087756258874197,0.1496491749865456,0.13255990611922097,-0.1411075597780507,-0.15684867942838165,0.1846864178530204,134.76923076923077,0.3730769230769231,-0.12088626505391556,8.360985547762503,80,HYPE/USDT,BCH/USDT,62.3,0.039,-0.708
